"event.id","timestamp","location.long","location.lat","heading","height.above.ellipsoid","migration.stage","migration.stage.standard","coords.x1","coords.x2","optional","sensor","timestamps","trackId","individual.local.identifier","visible","individual.id","deployment.id","tag.id","study.id","sensor.type.id","tag.local.identifier","individual.taxon.canonical.name","migration.stage.standard.1","study.name","sensor.type","birth.latitude","birth.longitude","comments","death.comments","earliest.date.born","exact.date.of.birth","group.id","latest.date.born","marker.id","mates","mortality.latitude","mortality.longitude","mortality.type","nick.name","offspring","parents","ring.id","sex","siblings","taxon.canonical.name","timestamp.start","timestamp.end","number.of.events","number.of.deployments","sensor.type.ids","taxon.detail","animalName","heading.1","height.above.ellipsoid.1"
1149963446,2013-09-01 10:20:06,51.4063053,68.3795413,0,14.3,"stopover",NA,51.4063053,68.3795413,TRUE,"GPS",2013-09-01 10:20:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963447,2013-09-01 10:30:10,51.4062915,68.3795682,254.94,14.1,"stopover",NA,51.4062915,68.3795682,TRUE,"GPS",2013-09-01 10:30:10,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963448,2013-09-01 12:00:09,51.4063309,68.3795393,122.55,10.8,"stopover",NA,51.4063309,68.3795393,TRUE,"GPS",2013-09-01 12:00:09,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963449,2013-09-01 18:00:23,51.4086093,68.3788904,0,-1.8,"stopover",NA,51.4086093,68.3788904,TRUE,"GPS",2013-09-01 18:00:23,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963450,2013-09-02 07:40:23,51.4118355,68.3786182,0,12.4,"stopover",NA,51.4118355,68.3786182,TRUE,"GPS",2013-09-02 07:40:23,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963451,2013-09-02 08:20:06,51.4097715,68.3789967,268.04,9.3,"stopover",NA,51.4097715,68.3789967,TRUE,"GPS",2013-09-02 08:20:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963452,2013-09-02 08:40:06,51.4088582,68.3789919,237.24,8.1,"stopover",NA,51.4088582,68.3789919,TRUE,"GPS",2013-09-02 08:40:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963453,2013-09-02 09:20:06,51.4118745,68.3781652,220.86,13,"stopover",NA,51.4118745,68.3781652,TRUE,"GPS",2013-09-02 09:20:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963454,2013-09-02 09:40:07,51.4119954,68.3783753,151.39,9.6,"stopover",NA,51.4119954,68.3783753,TRUE,"GPS",2013-09-02 09:40:07,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963455,2013-09-02 10:20:06,51.4124684,68.3785996,0,10.6,"stopover",NA,51.4124684,68.3785996,TRUE,"GPS",2013-09-02 10:20:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963456,2013-09-02 10:30:11,51.4117915,68.3785607,138.28,7.7,"stopover",NA,51.4117915,68.3785607,TRUE,"GPS",2013-09-02 10:30:11,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963457,2013-09-02 18:00:41,51.4067225,68.3791881,226.75,12.4,"stopover",NA,51.4067225,68.3791881,TRUE,"GPS",2013-09-02 18:00:41,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963458,2013-09-03 07:00:23,51.0350679,68.1643111,330.3,79.9,"stopover",NA,51.0350679,68.1643111,TRUE,"GPS",2013-09-03 07:00:23,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963459,2013-09-03 07:20:06,51.051239,68.2338259,354.55,64.1,"stopover",NA,51.051239,68.2338259,TRUE,"GPS",2013-09-03 07:20:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963460,2013-09-03 07:40:06,51.0426275,68.3170925,0,3.8,"stopover",NA,51.0426275,68.3170925,TRUE,"GPS",2013-09-03 07:40:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963461,2013-09-03 08:00:06,51.0462386,68.3220645,30.15,2.6,"stopover",NA,51.0462386,68.3220645,TRUE,"GPS",2013-09-03 08:00:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963462,2013-09-03 08:20:07,51.0458992,68.3221045,0,0.6,"stopover",NA,51.0458992,68.3221045,TRUE,"GPS",2013-09-03 08:20:07,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963463,2013-09-03 08:40:06,51.0459116,68.3221212,0,0.8,"stopover",NA,51.0459116,68.3221212,TRUE,"GPS",2013-09-03 08:40:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963464,2013-09-03 09:00:08,51.0459984,68.3220996,0,0.6,"stopover",NA,51.0459984,68.3220996,TRUE,"GPS",2013-09-03 09:00:08,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963465,2013-09-03 09:20:06,51.095665,68.3330896,89.78,16.5,"stopover",NA,51.095665,68.3330896,TRUE,"GPS",2013-09-03 09:20:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963466,2013-09-03 09:40:06,51.1361865,68.3334826,186.12,7.1,"stopover",NA,51.1361865,68.3334826,TRUE,"GPS",2013-09-03 09:40:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963467,2013-09-03 10:00:06,51.1500962,68.3378905,41.29,1,"stopover",NA,51.1500962,68.3378905,TRUE,"GPS",2013-09-03 10:00:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963468,2013-09-03 10:20:06,51.1501226,68.337881,0,-1.1,"stopover",NA,51.1501226,68.337881,TRUE,"GPS",2013-09-03 10:20:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963469,2013-09-03 10:30:10,51.1492868,68.3380922,0,-0.3,"stopover",NA,51.1492868,68.3380922,TRUE,"GPS",2013-09-03 10:30:10,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963470,2013-09-03 10:40:06,51.2916761,68.3552283,79.95,16,"stopover",NA,51.2916761,68.3552283,TRUE,"GPS",2013-09-03 10:40:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963471,2013-09-03 11:00:06,51.3204865,68.3622204,0,5.1,"stopover",NA,51.3204865,68.3622204,TRUE,"GPS",2013-09-03 11:00:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963472,2013-09-03 11:20:06,51.3205015,68.3620997,316.54,2.6,"stopover",NA,51.3205015,68.3620997,TRUE,"GPS",2013-09-03 11:20:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963473,2013-09-03 11:40:06,51.320706,68.3619606,108.79,3,"stopover",NA,51.320706,68.3619606,TRUE,"GPS",2013-09-03 11:40:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963474,2013-09-03 12:00:06,51.3213065,68.3621798,0,6.1,"stopover",NA,51.3213065,68.3621798,TRUE,"GPS",2013-09-03 12:00:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963475,2013-09-03 12:20:06,51.321345,68.362375,0,2.5,"stopover",NA,51.321345,68.362375,TRUE,"GPS",2013-09-03 12:20:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963476,2013-09-03 12:40:07,51.3210685,68.3625777,260.83,6.2,"stopover",NA,51.3210685,68.3625777,TRUE,"GPS",2013-09-03 12:40:07,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963477,2013-09-03 13:00:07,51.3207739,68.3630121,189.4,5.2,"stopover",NA,51.3207739,68.3630121,TRUE,"GPS",2013-09-03 13:00:07,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963478,2013-09-03 13:20:06,51.3216211,68.3632786,112.07,4.4,"stopover",NA,51.3216211,68.3632786,TRUE,"GPS",2013-09-03 13:20:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963479,2013-09-03 13:40:06,51.3109649,68.3601244,0,4.2,"stopover",NA,51.3109649,68.3601244,TRUE,"GPS",2013-09-03 13:40:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963480,2013-09-03 14:00:06,51.3099575,68.3610286,150.08,4.7,"stopover",NA,51.3099575,68.3610286,TRUE,"GPS",2013-09-03 14:00:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963481,2013-09-03 14:20:06,51.3092122,68.3610701,330.3,6,"stopover",NA,51.3092122,68.3610701,TRUE,"GPS",2013-09-03 14:20:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963482,2013-09-03 14:40:06,51.316725,68.3618787,0,7,"stopover",NA,51.316725,68.3618787,TRUE,"GPS",2013-09-03 14:40:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963483,2013-09-03 15:00:06,51.3167436,68.3618049,123.21,8.7,"stopover",NA,51.3167436,68.3618049,TRUE,"GPS",2013-09-03 15:00:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963484,2013-09-03 18:01:14,51.3147079,68.3635011,358.48,16.6,"stopover",NA,51.3147079,68.3635011,TRUE,"GPS",2013-09-03 18:01:14,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963485,2013-09-04 08:00:23,51.322321,68.3631101,0,8.8,"stopover",NA,51.322321,68.3631101,TRUE,"GPS",2013-09-04 08:00:23,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963486,2013-09-04 09:40:06,51.3228127,68.3630251,0,-30.3,"stopover",NA,51.3228127,68.3630251,TRUE,"GPS",2013-09-04 09:40:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963487,2013-09-04 10:00:06,51.3309896,68.3617835,293.6,5.2,"stopover",NA,51.3309896,68.3617835,TRUE,"GPS",2013-09-04 10:00:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963488,2013-09-04 10:20:06,51.3263432,68.3631454,0,2.8,"stopover",NA,51.3263432,68.3631454,TRUE,"GPS",2013-09-04 10:20:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963489,2013-09-04 10:30:10,51.3260812,68.3631927,0,4.3,"stopover",NA,51.3260812,68.3631927,TRUE,"GPS",2013-09-04 10:30:10,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963490,2013-09-04 18:00:41,51.4078683,68.3789739,0,10.1,"stopover",NA,51.4078683,68.3789739,TRUE,"GPS",2013-09-04 18:00:41,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963491,2013-09-05 08:40:41,51.4095645,68.3785966,20.97,3.3,"stopover",NA,51.4095645,68.3785966,TRUE,"GPS",2013-09-05 08:40:41,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963492,2013-09-05 10:20:23,51.4292988,68.3845058,0,11,"stopover",NA,51.4292988,68.3845058,TRUE,"GPS",2013-09-05 10:20:23,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963493,2013-09-05 10:30:11,51.4114264,68.3780632,0,12.9,"stopover",NA,51.4114264,68.3780632,TRUE,"GPS",2013-09-05 10:30:11,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963494,2013-09-05 11:40:06,51.678215,68.4370155,4.59,10,"flight",NA,51.678215,68.4370155,TRUE,"GPS",2013-09-05 11:40:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963495,2013-09-05 12:00:06,51.7217511,68.4617282,119.93,3.8,"flight",NA,51.7217511,68.4617282,TRUE,"GPS",2013-09-05 12:00:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
